onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	is_downbeat	downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label	note_degree
3384	2	1692.0	1692	1.0	1	424	4	2	2	424	846.0	B4	71	True	B	0	0	1.0	True	1	Cello	1	424	4.0	623	V7	True	('D#', 'F##', 'A#', 'C#')	D#	D#	0	dominant seventh chord	(1, 3, 7, 10)	g#	g#	5	None	V7	True	3
3384	2	1692.0	1692	1.0	1	424	4	2	2	424	846.0	G#4	68	True	G	1	0	1.0	True	1	Cello	1	424	4.0	623	V7	True	('D#', 'F##', 'A#', 'C#')	D#	D#	0	dominant seventh chord	(1, 3, 7, 10)	g#	g#	5	None	V7	True	1
3384	2	1692.0	1692	1.0	1	424	4	2	2	424	846.0	G#4	68	True	G	1	0	1.0	True	1	Cello	1	424	4.0	623	V7	True	('D#', 'F##', 'A#', 'C#')	D#	D#	0	dominant seventh chord	(1, 3, 7, 10)	g#	g#	5	None	V7	True	1
3386	2	1693.0	1693	1.0	1	424	4	2	2	424	846.5	D#5	75	True	D	1	1/4	1.5	False	0	Cello	1	424	4.0	623	V7	False	('D#', 'F##', 'A#', 'C#')	D#	D#	0	dominant seventh chord	(1, 3, 7, 10)	g#	g#	5	None	V7	True	5
3386	2	1693.0	1693	1.0	1	424	4	2	2	424	846.5	B4	71	True	B	0	1/4	1.5	False	0	Cello	1	424	4.0	623	V7	False	('D#', 'F##', 'A#', 'C#')	D#	D#	0	dominant seventh chord	(1, 3, 7, 10)	g#	g#	5	None	V7	True	3
3388	4	1694.0	1694	2.0	2	424	4	2	2	424	847.0	G#5	80	True	G	1	1/2	2.0	True	2	Cello	1	424	4.0	623	V7	False	('D#', 'F##', 'A#', 'C#')	D#	D#	0	dominant seventh chord	(1, 3, 7, 10)	g#	g#	5	None	V7	True	1
3388	2	1694.0	1694	1.0	1	424	4	2	2	424	847.0	D#5	75	True	D	1	1/2	2.0	True	2	Cello	1	424	4.0	623	V7	False	('D#', 'F##', 'A#', 'C#')	D#	D#	0	dominant seventh chord	(1, 3, 7, 10)	g#	g#	5	None	V7	True	5
3388	2	1694.0	1694	1.0	1	424	4	2	2	424	847.0	B4	71	True	B	0	1/2	2.0	True	2	Cello	1	424	4.0	623	V7	False	('D#', 'F##', 'A#', 'C#')	D#	D#	0	dominant seventh chord	(1, 3, 7, 10)	g#	g#	5	None	V7	True	3
3390	2	1695.0	1695	1.0	1	424	4	2	2	424	847.5	D#5	75	True	D	1	3/4	2.5	False	0	Cello	1	424	4.0	623	V7	False	('D#', 'F##', 'A#', 'C#')	D#	D#	0	dominant seventh chord	(1, 3, 7, 10)	g#	g#	5	None	V7	True	5
3390	2	1695.0	1695	1.0	1	424	4	2	2	424	847.5	B4	71	True	B	0	3/4	2.5	False	0	Cello	1	424	4.0	623	V7	False	('D#', 'F##', 'A#', 'C#')	D#	D#	0	dominant seventh chord	(1, 3, 7, 10)	g#	g#	5	None	V7	True	3
3392	2	1696.0	1696	1.0	1	425	4	2	2	425	848.0	F##5	79	True	F	2	0	1.0	True	1	Cello	1	425	4.0	624	V7	True	('D#', 'F##', 'A#', 'C#')	D#	D#	0	dominant seventh chord	(1, 3, 7, 10)	g#	g#	5	None	V7	True	#7
3392	2	1696.0	1696	1.0	1	425	4	2	2	425	848.0	C#5	73	True	C	1	0	1.0	True	1	Cello	1	425	4.0	624	V7	True	('D#', 'F##', 'A#', 'C#')	D#	D#	0	dominant seventh chord	(1, 3, 7, 10)	g#	g#	5	None	V7	True	4
3392	2	1696.0	1696	1.0	1	425	4	2	2	425	848.0	A#4	70	True	A	1	0	1.0	True	1	Cello	1	425	4.0	624	V7	True	('D#', 'F##', 'A#', 'C#')	D#	D#	0	dominant seventh chord	(1, 3, 7, 10)	g#	g#	5	None	V7	True	2
3392	2	1696.0	1696	1.0	1	425	4	2	2	425	848.0	D#4	63	True	D	1	0	1.0	True	1	Cello	1	425	4.0	624	V7	True	('D#', 'F##', 'A#', 'C#')	D#	D#	0	dominant seventh chord	(1, 3, 7, 10)	g#	g#	5	None	V7	True	5
3394	2	1697.0	1697	1.0	1	425	4	2	2	425	848.5	G#5	80	True	G	1	1/4	1.5	False	0	Cello	1	425	4.0	624	V7	False	('D#', 'F##', 'A#', 'C#')	D#	D#	0	dominant seventh chord	(1, 3, 7, 10)	g#	g#	5	None	V7	True	1
3394	2	1697.0	1697	1.0	1	425	4	2	2	425	848.5	B4	71	True	B	0	1/4	1.5	False	0	Cello	1	425	4.0	624	V7	False	('D#', 'F##', 'A#', 'C#')	D#	D#	0	dominant seventh chord	(1, 3, 7, 10)	g#	g#	5	None	V7	True	3
3394	2	1697.0	1697	1.0	1	425	4	2	2	425	848.5	G#4	68	True	G	1	1/4	1.5	False	0	Cello	1	425	4.0	624	V7	False	('D#', 'F##', 'A#', 'C#')	D#	D#	0	dominant seventh chord	(1, 3, 7, 10)	g#	g#	5	None	V7	True	1
3396	2	1698.0	1698	1.0	1	425	4	2	2	425	849.0	A#5	82	True	A	1	1/2	2.0	True	2	Cello	1	425	4.0	624	V7	False	('D#', 'F##', 'A#', 'C#')	D#	D#	0	dominant seventh chord	(1, 3, 7, 10)	g#	g#	5	None	V7	True	2
3396	2	1698.0	1698	1.0	1	425	4	2	2	425	849.0	F##4	67	True	F	2	1/2	2.0	True	2	Cello	1	425	4.0	624	V7	False	('D#', 'F##', 'A#', 'C#')	D#	D#	0	dominant seventh chord	(1, 3, 7, 10)	g#	g#	5	None	V7	True	#7
3396	2	1698.0	1698	1.0	1	425	4	2	2	425	849.0	D#4	63	True	D	1	1/2	2.0	True	2	Cello	1	425	4.0	624	V7	False	('D#', 'F##', 'A#', 'C#')	D#	D#	0	dominant seventh chord	(1, 3, 7, 10)	g#	g#	5	None	V7	True	5
3398	2	1699.0	1699	1.0	1	425	4	2	2	425	849.5	B5	83	True	B	0	3/4	2.5	False	0	Cello	1	425	4.0	624	V7	False	('D#', 'F##', 'A#', 'C#')	D#	D#	0	dominant seventh chord	(1, 3, 7, 10)	g#	g#	5	None	V7	True	3
3398	2	1699.0	1699	1.0	1	425	4	2	2	425	849.5	G#4	68	True	G	1	3/4	2.5	False	0	Cello	1	425	4.0	624	V7	False	('D#', 'F##', 'A#', 'C#')	D#	D#	0	dominant seventh chord	(1, 3, 7, 10)	g#	g#	5	None	V7	True	1
3398	2	1699.0	1699	1.0	1	425	4	2	2	425	849.5	D#4	63	True	D	1	3/4	2.5	False	0	Cello	1	425	4.0	624	V7	False	('D#', 'F##', 'A#', 'C#')	D#	D#	0	dominant seventh chord	(1, 3, 7, 10)	g#	g#	5	None	V7	True	5
3400	2	1700.0	1700	1.0	1	426	4	2	2	426	850.0	C#6	85	True	C	1	0	1.0	True	1	Cello	1	426	4.0	625	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	6
3400	2	1700.0	1700	1.0	1	426	4	2	2	426	850.0	A#4	70	True	A	1	0	1.0	True	1	Cello	1	426	4.0	625	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	#4
3400	2	1700.0	1700	1.0	1	426	4	2	2	426	850.0	F##4	67	True	F	2	0	1.0	True	1	Cello	1	426	4.0	625	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	#2
3400	2	1700.0	1700	1.0	1	426	4	2	2	426	850.0	D#4	63	True	D	1	0	1.0	True	1	Cello	1	426	4.0	625	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	7
3402	2	1701.0	1701	1.0	1	426	4	2	2	426	850.5	B5	83	True	B	0	1/4	1.5	False	0	Cello	1	426	4.0	625	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	5
3402	2	1701.0	1701	1.0	1	426	4	2	2	426	850.5	B4	71	True	B	0	1/4	1.5	False	0	Cello	1	426	4.0	625	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	5
3402	2	1701.0	1701	1.0	1	426	4	2	2	426	850.5	G#4	68	True	G	1	1/4	1.5	False	0	Cello	1	426	4.0	625	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	3
3402	2	1701.0	1701	1.0	1	426	4	2	2	426	850.5	D#4	63	True	D	1	1/4	1.5	False	0	Cello	1	426	4.0	625	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	7
3404	2	1702.0	1702	1.0	1	426	4	2	2	426	851.0	A#5	82	True	A	1	1/2	2.0	True	2	Cello	1	426	4.0	625	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	#4
3404	2	1702.0	1702	1.0	1	426	4	2	2	426	851.0	F##5	79	True	F	2	1/2	2.0	True	2	Cello	1	426	4.0	625	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	#2
3404	2	1702.0	1702	1.0	1	426	4	2	2	426	851.0	A#4	70	True	A	1	1/2	2.0	True	2	Cello	1	426	4.0	625	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	#4
3404	2	1702.0	1702	1.0	1	426	4	2	2	426	851.0	D#4	63	True	D	1	1/2	2.0	True	2	Cello	1	426	4.0	625	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	7
3406	2	1703.0	1703	1.0	1	426	4	2	2	426	851.5	C#6	85	True	C	1	3/4	2.5	False	0	Cello	1	426	4.0	625	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	6
3406	2	1703.0	1703	1.0	1	426	4	2	2	426	851.5	F##5	79	True	F	2	3/4	2.5	False	0	Cello	1	426	4.0	625	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	#2
3406	2	1703.0	1703	1.0	1	426	4	2	2	426	851.5	A#4	70	True	A	1	3/4	2.5	False	0	Cello	1	426	4.0	625	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	#4
3406	2	1703.0	1703	1.0	1	426	4	2	2	426	851.5	D#4	63	True	D	1	3/4	2.5	False	0	Cello	1	426	4.0	625	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	7
3408	2	1704.0	1704	1.0	1	427	4	2	2	427	852.0	B5	83	True	B	0	0	1.0	True	1	Cello	1	427	4.0	626	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	5
3408	2	1704.0	1704	1.0	1	427	4	2	2	427	852.0	G#5	80	True	G	1	0	1.0	True	1	Cello	1	427	4.0	626	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	3
3408	2	1704.0	1704	1.0	1	427	4	2	2	427	852.0	G#4	68	True	G	1	0	1.0	True	1	Cello	1	427	4.0	626	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	3
3408	2	1704.0	1704	1.0	1	427	4	2	2	427	852.0	E4	64	True	E	0	0	1.0	True	1	Cello	1	427	4.0	626	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
3410	2	1705.0	1705	1.0	1	427	4	2	2	427	852.5	G#5	80	True	G	1	1/4	1.5	False	0	Cello	1	427	4.0	626	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	3
3410	2	1705.0	1705	1.0	1	427	4	2	2	427	852.5	B4	71	True	B	0	1/4	1.5	False	0	Cello	1	427	4.0	626	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	5
3410	2	1705.0	1705	1.0	1	427	4	2	2	427	852.5	G#4	68	True	G	1	1/4	1.5	False	0	Cello	1	427	4.0	626	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	3
3412	2	1706.0	1706	1.0	1	427	4	2	2	427	853.0	E5	76	True	E	0	1/2	2.0	True	2	Cello	1	427	4.0	626	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
3412	2	1706.0	1706	1.0	1	427	4	2	2	427	853.0	B4	71	True	B	0	1/2	2.0	True	2	Cello	1	427	4.0	626	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	5
3412	2	1706.0	1706	1.0	1	427	4	2	2	427	853.0	G#4	68	True	G	1	1/2	2.0	True	2	Cello	1	427	4.0	626	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	3
3414	2	1707.0	1707	1.0	1	427	4	2	2	427	853.5	G#5	80	True	G	1	3/4	2.5	False	0	Cello	1	427	4.0	626	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	3
3414	2	1707.0	1707	1.0	1	427	4	2	2	427	853.5	G#4	68	True	G	1	3/4	2.5	False	0	Cello	1	427	4.0	626	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	3
3414	2	1707.0	1707	1.0	1	427	4	2	2	427	853.5	E4	64	True	E	0	3/4	2.5	False	0	Cello	1	427	4.0	626	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
3416	4	1708.0	1708	2.0	2	428	4	2	2	428	854.0	B5	83	True	B	0	0	1.0	True	1	Cello	1	428	4.0	627	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	5
3416	2	1708.0	1708	1.0	1	428	4	2	2	428	854.0	G#4	68	True	G	1	0	1.0	True	1	Cello	1	428	4.0	627	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	3
3416	2	1708.0	1708	1.0	1	428	4	2	2	428	854.0	E4	64	True	E	0	0	1.0	True	1	Cello	1	428	4.0	627	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	1
3416	2	1708.0	1708	1.0	1	428	4	2	2	428	854.0	E4	64	True	E	0	0	1.0	True	1	Cello	1	428	4.0	627	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	1
3418	2	1709.0	1709	1.0	1	428	4	2	2	428	854.5	B4	71	True	B	0	1/4	1.5	False	0	Cello	1	428	4.0	627	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	5
3418	2	1709.0	1709	1.0	1	428	4	2	2	428	854.5	G#4	68	True	G	1	1/4	1.5	False	0	Cello	1	428	4.0	627	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	3
3420	4	1710.0	1710	2.0	2	428	4	2	2	428	855.0	E6	88	True	E	0	1/2	2.0	True	2	Cello	1	428	4.0	627	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	1
3420	2	1710.0	1710	1.0	1	428	4	2	2	428	855.0	B4	71	True	B	0	1/2	2.0	True	2	Cello	1	428	4.0	627	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	5
3420	2	1710.0	1710	1.0	1	428	4	2	2	428	855.0	G#4	68	True	G	1	1/2	2.0	True	2	Cello	1	428	4.0	627	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	3
3422	2	1711.0	1711	1.0	1	428	4	2	2	428	855.5	G#4	68	True	G	1	3/4	2.5	False	0	Cello	1	428	4.0	627	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	3
3422	2	1711.0	1711	1.0	1	428	4	2	2	428	855.5	E4	64	True	E	0	3/4	2.5	False	0	Cello	1	428	4.0	627	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	1
3424	2	1712.0	1712	1.0	1	429	4	2	2	429	856.0	D#6	87	True	D	1	0	1.0	True	1	Cello	1	429	4.0	628	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	7
3424	2	1712.0	1712	1.0	1	429	4	2	2	429	856.0	A4	69	True	A	0	0	1.0	True	1	Cello	1	429	4.0	628	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	4
3424	2	1712.0	1712	1.0	1	429	4	2	2	429	856.0	F#4	66	True	F	1	0	1.0	True	1	Cello	1	429	4.0	628	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	2
3424	2	1712.0	1712	1.0	1	429	4	2	2	429	856.0	B3	59	True	B	0	0	1.0	True	1	Cello	1	429	4.0	628	V7	True	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	5
3426	2	1713.0	1713	1.0	1	429	4	2	2	429	856.5	E6	88	True	E	0	1/4	1.5	False	0	Cello	1	429	4.0	628	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	1
3426	2	1713.0	1713	1.0	1	429	4	2	2	429	856.5	G#4	68	True	G	1	1/4	1.5	False	0	Cello	1	429	4.0	628	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	3
3426	2	1713.0	1713	1.0	1	429	4	2	2	429	856.5	E4	64	True	E	0	1/4	1.5	False	0	Cello	1	429	4.0	628	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	1
3428	2	1714.0	1714	1.0	1	429	4	2	2	429	857.0	F#6	90	True	F	1	1/2	2.0	True	2	Cello	1	429	4.0	628	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	2
3428	2	1714.0	1714	1.0	1	429	4	2	2	429	857.0	F#4	66	True	F	1	1/2	2.0	True	2	Cello	1	429	4.0	628	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	2
3428	2	1714.0	1714	1.0	1	429	4	2	2	429	857.0	D#4	63	True	D	1	1/2	2.0	True	2	Cello	1	429	4.0	628	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	7
3430	2	1715.0	1715	1.0	1	429	4	2	2	429	857.5	G#6	92	True	G	1	3/4	2.5	False	0	Cello	1	429	4.0	628	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	3
3430	2	1715.0	1715	1.0	1	429	4	2	2	429	857.5	E4	64	True	E	0	3/4	2.5	False	0	Cello	1	429	4.0	628	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	1
3430	2	1715.0	1715	1.0	1	429	4	2	2	429	857.5	C#4	61	True	C	1	3/4	2.5	False	0	Cello	1	429	4.0	628	V7	False	('B', 'D#', 'F#', 'A')	B	B	0	dominant seventh chord	(3, 6, 9, 11)	E	E	5	None	V7	True	6
3432	2	1716.0	1716	1.0	1	430	4	2	2	430	858.0	A6	93	True	A	0	0	1.0	True	1	Cello	1	430	4.0	629	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	4
3432	2	1716.0	1716	1.0	1	430	4	2	2	430	858.0	D#4	63	True	D	1	0	1.0	True	1	Cello	1	430	4.0	629	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	7
3432	2	1716.0	1716	1.0	1	430	4	2	2	430	858.0	B3	59	True	B	0	0	1.0	True	1	Cello	1	430	4.0	629	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	5
3432	2	1716.0	1716	1.0	1	430	4	2	2	430	858.0	B3	59	True	B	0	0	1.0	True	1	Cello	1	430	4.0	629	I	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	5
3434	2	1717.0	1717	1.0	1	430	4	2	2	430	858.5	D#5	75	True	D	1	1/4	1.5	False	0	Cello	1	430	4.0	629	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	7
3434	2	1717.0	1717	1.0	1	430	4	2	2	430	858.5	B4	71	True	B	0	1/4	1.5	False	0	Cello	1	430	4.0	629	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	5
3434	2	1717.0	1717	1.0	1	430	4	2	2	430	858.5	B3	59	True	B	0	1/4	1.5	False	0	Cello	1	430	4.0	629	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	5
3436	2	1718.0	1718	1.0	1	430	4	2	2	430	859.0	E5	76	True	E	0	1/2	2.0	True	2	Cello	1	430	4.0	629	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	1
3436	2	1718.0	1718	1.0	1	430	4	2	2	430	859.0	B4	71	True	B	0	1/2	2.0	True	2	Cello	1	430	4.0	629	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	5
3436	2	1718.0	1718	1.0	1	430	4	2	2	430	859.0	C#4	61	True	C	1	1/2	2.0	True	2	Cello	1	430	4.0	629	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	6
3438	2	1719.0	1719	1.0	1	430	4	2	2	430	859.5	F#5	78	True	F	1	3/4	2.5	False	0	Cello	1	430	4.0	629	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	2
3438	2	1719.0	1719	1.0	1	430	4	2	2	430	859.5	B4	71	True	B	0	3/4	2.5	False	0	Cello	1	430	4.0	629	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	5
3438	2	1719.0	1719	1.0	1	430	4	2	2	430	859.5	D#4	63	True	D	1	3/4	2.5	False	0	Cello	1	430	4.0	629	I	False	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	E	E	1	None	I	True	7
3440	2	1720.0	1720	1.0	1	431	4	2	2	431	860.0	G#6	92	True	G	1	0	1.0	True	1	Cello	1	431	2.0	630	IV	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	E	E	4	None	IV	True	3
3440	2	1720.0	1720	1.0	1	431	4	2	2	431	860.0	E5	76	True	E	0	0	1.0	True	1	Cello	1	431	2.0	630	IV	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	E	E	4	None	IV	True	1
3440	2	1720.0	1720	1.0	1	431	4	2	2	431	860.0	B4	71	True	B	0	0	1.0	True	1	Cello	1	431	2.0	630	IV	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	E	E	4	None	IV	True	5
3440	2	1720.0	1720	1.0	1	431	4	2	2	431	860.0	E4	64	True	E	0	0	1.0	True	1	Cello	1	431	2.0	630	IV	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	E	E	4	None	IV	True	1
3442	2	1721.0	1721	1.0	1	431	4	2	2	431	860.5	F#6	90	True	F	1	1/4	1.5	False	0	Cello	1	431	2.0	630	IV	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	E	E	4	None	IV	True	2
3442	2	1721.0	1721	1.0	1	431	4	2	2	431	860.5	E5	76	True	E	0	1/4	1.5	False	0	Cello	1	431	2.0	630	IV	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	E	E	4	None	IV	True	1
3442	2	1721.0	1721	1.0	1	431	4	2	2	431	860.5	G#4	68	True	G	1	1/4	1.5	False	0	Cello	1	431	2.0	630	IV	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	E	E	4	None	IV	True	3
3442	2	1721.0	1721	1.0	1	431	4	2	2	431	860.5	E4	64	True	E	0	1/4	1.5	False	0	Cello	1	431	2.0	630	IV	False	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	E	E	4	None	IV	True	1
3444	2	1722.0	1722	1.0	1	431	4	2	2	431	861.0	E6	88	True	E	0	1/2	2.0	True	2	Cello	1	431	2.0	631	V7/V	True	('A#', 'C#', 'E', 'F#')	A#	F#	1	dominant seventh chord	(1, 4, 6, 10)	E	B	5	5	V7	True	1
3444	2	1722.0	1722	1.0	1	431	4	2	2	431	861.0	E5	76	True	E	0	1/2	2.0	True	2	Cello	1	431	2.0	631	V7/V	True	('A#', 'C#', 'E', 'F#')	A#	F#	1	dominant seventh chord	(1, 4, 6, 10)	E	B	5	5	V7	True	1
3444	2	1722.0	1722	1.0	1	431	4	2	2	431	861.0	A4	69	True	A	0	1/2	2.0	True	2	Cello	1	431	2.0	631	V7/V	True	('A#', 'C#', 'E', 'F#')	A#	F#	1	dominant seventh chord	(1, 4, 6, 10)	E	B	5	5	V7	True	4
3444	2	1722.0	1722	1.0	1	431	4	2	2	431	861.0	F#4	66	True	F	1	1/2	2.0	True	2	Cello	1	431	2.0	631	V7/V	True	('A#', 'C#', 'E', 'F#')	A#	F#	1	dominant seventh chord	(1, 4, 6, 10)	E	B	5	5	V7	True	2
3446	2	1723.0	1723	1.0	1	431	4	2	2	431	861.5	D#6	87	True	D	1	3/4	2.5	False	0	Cello	1	431	2.0	631	V7/V	False	('A#', 'C#', 'E', 'F#')	A#	F#	1	dominant seventh chord	(1, 4, 6, 10)	E	B	5	5	V7	True	7
3446	2	1723.0	1723	1.0	1	431	4	2	2	431	861.5	E5	76	True	E	0	3/4	2.5	False	0	Cello	1	431	2.0	631	V7/V	False	('A#', 'C#', 'E', 'F#')	A#	F#	1	dominant seventh chord	(1, 4, 6, 10)	E	B	5	5	V7	True	1
3446	2	1723.0	1723	1.0	1	431	4	2	2	431	861.5	B4	71	True	B	0	3/4	2.5	False	0	Cello	1	431	2.0	631	V7/V	False	('A#', 'C#', 'E', 'F#')	A#	F#	1	dominant seventh chord	(1, 4, 6, 10)	E	B	5	5	V7	True	5
3446	2	1723.0	1723	1.0	1	431	4	2	2	431	861.5	G#4	68	True	G	1	3/4	2.5	False	0	Cello	1	431	2.0	631	V7/V	False	('A#', 'C#', 'E', 'F#')	A#	F#	1	dominant seventh chord	(1, 4, 6, 10)	E	B	5	5	V7	True	3
